"formula","R.sq","Q.sq","MAE","Model"
"`output` ~ `B5_4_7` + `NPA_27` + `Dihedral(1_2_19_27)`",0.668415979700556,0.511438560517785,8.46544872155008,1
"`output` ~ `B5_4_7` + `NPA_18` + `dip_y_2`",0.623371448400858,0.472301530209205,8.77904742478438,2
"`output` ~ `B5_4_7` + `loc.B5_4_7` + `dip_y_2`",0.664693708017684,0.471710690469732,9.09883736799951,3
"`output` ~ `B5_4_7` + `NPA_3` + `dip_y_2`",0.611169618917168,0.452431028009973,8.80009263696447,4
"`output` ~ `B5_4_7` + `-25V26-` + `Dihedral(1_2_19_27)`",0.611456118874444,0.447717220365627,9.3518290452224,5
"`output` ~ `B5_4_7` + `diff_NBO_27_29` + `Dihedral(1_2_19_27)`",0.596014931510906,0.444617152779071,8.64590441235335,6
"`output` ~ `B5_4_7` + `dip_y_2` + `-1-3-`",0.616966171149804,0.44398299552018,9.23092542985348,7
"`output` ~ `B5_4_7` + `NPA_2` + `dip_z_1`",0.611590380862361,0.433840079514415,9.27724826992849,8
"`output` ~ `B5_4_7` + `dip_y_1` + `-1-3-`",0.579832184096748,0.431151291521229,9.19013369191606,9
"`output` ~ `B5_4_7` + `dip_y_2` + `Dist(1, 3)`",0.623855918105961,0.426355285393069,9.38493804349683,10
"`output` ~ `B5_4_7` + `NPA_2` + `Dihedral(1_4_7_8)`",0.57362720338064,0.424481400820826,9.89740917926293,11
"`output` ~ `B5_4_7` + `-2-18-` + `Dihedral(1_2_19_27)`",0.580872483147574,0.420825496069306,8.60847519278141,12
"`output` ~ `B5_4_7` + `Dihedral(1_2_19_27)` + `Dist(2, 18)`",0.579029862288116,0.41748487844688,8.7069707347776,13
"`output` ~ `B5_4_7` + `NPA_29` + `Dihedral(1_2_19_27)`",0.570716052087429,0.416861465764043,9.10990193110698,14
"`output` ~ `dip_x_2` + `-5V6-` + `Dihedral(1_2_19_27)`",0.57324206953325,0.412667690389814,10.402778051118,15
