"formula","R.sq","Q.sq","MAE","Model"
"`output` ~ `NPA_27` + `dip_z_1` + `-1-3-` + `-2-18-`",0.589659675632082,0.479693787386983,15.6200913961649,1
"`output` ~ `diff_NBO_27_29` + `dip_z_1` + `-2-18-` + `-27-29-`",0.595680371129392,0.479013446370077,16.8666930101832,2
"`output` ~ `NPA_2` + `dip_z_1` + `-1-3-` + `-2-18-`",0.593758743118308,0.477130915626819,16.3262803981363,3
"`output` ~ `diff_NBO_27_29` + `dip_z_1` + `-27-29-` + `Dist(2, 18)`",0.592240653285339,0.473178862574965,16.552985275043,4
"`output` ~ `NPA_27` + `diff_NBO_1_3` + `dip_z_1` + `-2-18-`",0.580756100899543,0.466289986899956,15.5189799418105,5
"`output` ~ `NPA_29` + `dip_z_1` + `Dist(2, 18)` + `Dist(27, 29)`",0.577478313126787,0.464557847498583,17.2491191472361,6
"`output` ~ `NPA_29` + `dip_z_1` + `-2-18-` + `Dist(27, 29)`",0.576805355615823,0.463979579907944,16.7995059882973,7
"`output` ~ `NPA_2` + `dip_z_1` + `-1-3-` + `Dist(2, 18)`",0.581052536686249,0.461189842655664,16.8079912905419,8
"`output` ~ `NPA_29` + `dip_z_1` + `Dihedral(1_4_7_8)` + `Dist(27, 29)`",0.568187255537549,0.452852944480575,17.2649363297468,9
"`output` ~ `diff_NBO_27_29` + `dip_z_1` + `-2-18-` + `Dist(27, 29)`",0.560022265616924,0.447825996577219,16.9712309594712,10
"`output` ~ `NPA_3` + `NPA_27` + `dip_z_1` + `-2-18-`",0.568066530655511,0.441954403174247,15.7698505761026,11
"`output` ~ `diff_NBO_27_29` + `dip_z_1` + `-27-29-` + `Dihedral(1_4_7_8)`",0.565425287364099,0.441402309623941,16.9583355492165,12
"`output` ~ `NPA_27` + `dip_z_1` + `-2-18-` + `Dist(1, 3)`",0.594519234062522,0.43925963369554,17.2981177615718,13
"`output` ~ `diff_NBO_27_29` + `dip_z_1` + `Dist(2, 18)` + `Dist(27, 29)`",0.553067707025318,0.437433944869072,17.2974430865084,14
"`output` ~ `NPA_29` + `dip_z_1` + `-27-29-` + `Dihedral(1_4_7_8)`",0.560552351171288,0.431107702043139,16.9806116394626,15
