"formula","R.sq","Q.sq","MAE","Model"
"`output` ~ `NPA_2` + `-2-18-` + `-23V24-` + `Dist(2, 18)`",0.874225948460252,0.785971634071251,9.65554431773834,1
"`output` ~ `B1_4_7` + `NPA_2` + `-2-18-` + `Dist(2, 18)`",0.83749443050621,0.734838650516508,10.5710966047561,2
"`output` ~ `diff_NBO_27_29` + `-2-18-` + `-23V24-` + `Dist(2, 18)`",0.808475488341392,0.711682126855701,10.7024550927675,3
"`output` ~ `B1_4_7` + `NPA_1` + `NPA_29` + `-2-18-`",0.788315216666311,0.698661544925461,10.3610732581059,4
"`output` ~ `NPA_29` + `-2-18-` + `-23V24-` + `Dist(2, 18)`",0.788743497262132,0.698120418832978,10.4254806660453,5
"`output` ~ `NPA_29` + `-2-18-` + `cross_1` + `-23V24-`",0.807036085804573,0.697151210031718,11.75594092326,6
"`output` ~ `diff_NBO_27_29` + `-2-18-` + `para_1` + `Dist(2, 18)`",0.791368275238148,0.689040432119468,10.8870261513416,7
"`output` ~ `NPA_1` + `NPA_29` + `-2-18-` + `-23V24-`",0.819233763565844,0.686092717845611,12.0774610077484,8
"`output` ~ `dip_x_2` + `-2-18-` + `para_1` + `Dist(2, 18)`",0.804377924446651,0.677888773452147,11.4782012921692,9
"`output` ~ `-2-18-` + `-5V6-` + `-23V24-` + `Dist(27, 29)`",0.813616728472923,0.674227999140826,12.2334890596879,10
"`output` ~ `NPA_29` + `-2-18-` + `para_1` + `Dist(2, 18)`",0.775580577597673,0.663136089555807,11.6554558582906,11
"`output` ~ `NPA_29` + `-2-18-` + `para_1` + `-23V24-`",0.774651312109513,0.658408470160729,12.9237836701072,12
"`output` ~ `NPA_27` + `-2-18-` + `para_1` + `Dist(2, 18)`",0.778897760417744,0.656870491063933,11.1978991828246,13
"`output` ~ `NPA_2` + `-2-18-` + `para_1` + `Dist(2, 18)`",0.814251176459735,0.655265508143628,11.3104571876251,14
"`output` ~ `NPA_18` + `NPA_29` + `-2-18-` + `-23V24-`",0.760215234412753,0.650345763805469,11.5611879036719,15
