"formula","R.sq","Q.sq","MAE","Model"
"`output` ~ `dip_z_1` + `-27-29-` + `-5V6-`",0.305519817674567,0.150896074713773,21.4516222720594,1
"`output` ~ `B1_B5_angle_4_7` + `-2-18-` + `Dist(2, 18)`",0.281696406507685,0.136344260430138,23.1205256813817,2
"`output` ~ `B1_B5_angle_4_7` + `-23V24-` + `Dist(2, 18)`",0.284758381091531,0.131987245420455,22.3667882173635,3
"`output` ~ `Total_1` + `-27-29-` + `-23V24-`",0.318584140611631,0.12791548568324,22.495196613287,4
"`output` ~ `-2-18-` + `-23V24-` + `Dist(2, 18)`",0.273807713030386,0.126687022970574,22.7032280685844,5
"`output` ~ `dip_z_1` + `-5V6-` + `Dist(27, 29)`",0.300323436989891,0.123786263950394,22.8797860306149,6
"`output` ~ `dip_z_2` + `-27-29-` + `-23V24-`",0.34315740808717,0.123508929908087,22.4209762565565,7
"`output` ~ `L_4_7` + `-2-18-` + `Dist(2, 18)`",0.277918044052426,0.122737986547004,23.2651896533608,8
"`output` ~ `dip_x_1` + `-27-29-` + `-23V24-`",0.343072282442788,0.122608074543889,22.5338953804045,9
"`output` ~ `Total_1` + `-23V24-` + `Dist(2, 18)`",0.311396106277604,0.121643285264904,22.3438134475524,10
"`output` ~ `L_4_7` + `-23V24-` + `Dist(2, 18)`",0.288294879735934,0.121083956312945,22.7003838678581,11
"`output` ~ `NPA_27` + `dip_z_2` + `Dihedral(1_2_19_27)`",0.285699452361964,0.119708005614535,22.1928613635677,12
"`output` ~ `L_4_7` + `dip_z_1` + `Dist(2, 18)`",0.275169478165163,0.119260865127575,22.8884758387871,13
"`output` ~ `B1_B5_angle_4_7` + `-27-29-` + `-23V24-`",0.303520408538977,0.117766100402731,22.8686177937805,14
"`output` ~ `NPA_29` + `Total_1` + `-23V24-`",0.314678877628123,0.116837981865114,22.5494312370949,15
