"formula","R.sq","Q.sq","MAE","Model"
"`output` ~ `NPA_1` + `Dihedral(1_4_7_8)` + `Dist(2, 18)`",0.330719657426198,0.21790882061955,12.2861252056544,1
"`output` ~ `dip_y_2` + `-2-18-` + `Dihedral(1_2_19_27)`",0.370141876848453,0.214198915595328,12.5443092615677,2
"`output` ~ `dip_y_2` + `Dihedral(1_2_19_27)` + `Dist(2, 18)`",0.365598157048559,0.211833137225669,13.446659957727,3
"`output` ~ `loc.B5_4_7` + `para_1` + `para.angle_1`",0.39874182389348,0.203683513465745,11.8062244028027,4
"`output` ~ `NPA_29` + `diff_NBO_27_29` + `Dihedral(1_2_19_27)`",0.361288235769153,0.198417237184742,13.2012526952396,5
"`output` ~ `NPA_27` + `NPA_29` + `Dihedral(1_2_19_27)`",0.361288235769133,0.198417237184721,13.20125269524,6
"`output` ~ `NPA_27` + `diff_NBO_27_29` + `Dihedral(1_2_19_27)`",0.361288235769121,0.19841723718471,13.2012526952402,7
"`output` ~ `NPA_1` + `-2-18-` + `Dihedral(1_4_7_8)`",0.318062882523069,0.191615300128309,12.9817691284318,8
"`output` ~ `NPA_27` + `para_1` + `para.angle_1`",0.368119997070732,0.187478853754409,12.8502071712694,9
"`output` ~ `NPA_1` + `diff_NBO_2_18` + `dip_y_2`",0.341558749585974,0.186981892135608,13.6299046075274,10
"`output` ~ `NPA_1` + `NPA_29` + `diff_NBO_27_29`",0.354677915388703,0.181624162876481,13.3494915346842,11
"`output` ~ `NPA_1` + `NPA_27` + `NPA_29`",0.354677915388676,0.181624162876453,13.3494915346844,12
"`output` ~ `NPA_1` + `NPA_27` + `diff_NBO_27_29`",0.354677915388664,0.181624162876441,13.3494915346845,13
"`output` ~ `loc.B5_4_7` + `cross.angle_1` + `para_1`",0.376351212589055,0.179774773856486,12.1695835389337,14
"`output` ~ `NPA_29` + `diff_NBO_27_29` + `para_1`",0.385894849973587,0.179287937782154,12.8385932239226,15
