"formula","R.sq","Q.sq","MAE","Model"
"`output` ~ `diff_NBO_2_18` + `cross_1` + `Dihedral(1_2_19_27)`",0.599569303049823,0.495607041372896,17.7245725762189,1
"`output` ~ `NPA_29` + `cross_1` + `Dist(2, 18)`",0.571433220191245,0.459135430013722,18.3713759534194,2
"`output` ~ `diff_NBO_2_18` + `diff_NBO_27_29` + `cross_1`",0.581485077137804,0.458358258936431,17.1871886394327,3
"`output` ~ `NPA_2` + `diff_NBO_1_3` + `cross_1`",0.588440323218662,0.456104785363865,17.9153124448856,4
"`output` ~ `NPA_29` + `diff_NBO_2_18` + `cross_1`",0.578503156952475,0.448657368188435,17.412948722277,5
"`output` ~ `NPA_27` + `diff_NBO_2_18` + `cross_1`",0.55843911642489,0.447566678983651,18.5345658484418,6
"`output` ~ `diff_NBO_1_3` + `dip_x_2` + `cross_1`",0.572281375059006,0.446864111432182,17.2204475153773,7
"`output` ~ `diff_NBO_27_29` + `cross_1` + `Dist(2, 18)`",0.562728259525789,0.445837508509126,19.0551257869439,8
"`output` ~ `cross_1` + `Dist(2, 18)` + `Dist(27, 29)`",0.568560504582572,0.445569305353207,18.1573220092544,9
"`output` ~ `NPA_29` + `para_1` + `Dist(2, 18)`",0.542226481338809,0.445445714345502,17.8135120623066,10
"`output` ~ `diff_NBO_27_29` + `-2-18-` + `cross_1`",0.545675359258341,0.433826225008815,18.4312612575553,11
"`output` ~ `diff_NBO_2_18` + `cross_1` + `Dist(27, 29)`",0.56284114084182,0.428101110947111,17.9180026566962,12
"`output` ~ `NPA_29` + `-2-18-` + `cross_1`",0.5382916521391,0.42624269770423,18.532404879346,13
"`output` ~ `diff_NBO_1_3` + `-2-18-` + `cross_1`",0.556548325741775,0.421363838932007,18.1261636749949,14
"`output` ~ `diff_NBO_1_3` + `dip_y_1` + `cross_1`",0.573352628344087,0.42125936864886,18.9895645434791,15
