"V1","B1_4_7","B5_4_7","L_4_7","loc.B5_4_7","B1_B5_angle_4_7","NPA_1","NPA_3","NPA_2","NPA_18","NPA_27","NPA_29","diff_NBO_1_3","diff_NBO_2_18","diff_NBO_27_29","dip_x_1","dip_y_1","dip_z_1","Total_1","dip_x_2","dip_y_2","dip_z_2","-1-3-","-2-18-","-27-29-","cross_1","cross.angle_1","para_1","para.angle_1","-5V6-","-23V24-","-25V26-","Dihedral(1_4_7_8)","Dihedral(1_2_19_27)","Dist(1, 3)","Dist(2, 18)","Dist(27, 29)","output"
"o_Br",1.76,4.83,6.39,1.48,94,0.69016,-0.61989,-0.62519,0.41915,0.7772,-0.54675,1.31005,-1.04434,1.32395,-1.8938,-3.973,-0.8297,4.4788,-2.3757,0.8879,3.6915,1791.9146,3627.2672,1908.4978,1640.1565,86.0300003605616,1666.0998,0.658340892000776,1492.0318,1490.8174,1533.4421,95.7271889553405,178.002548400196,1.21290592949206,1.00860715730705,1.19098016090445,38
"o_Cl",1.71,4.53,6.39,1.5,92,0.6902,-0.61857,-0.62549,0.41908,0.77721,-0.54696,1.30877,-1.04457,1.32417,-2.043,-3.8617,-0.8462,4.45,-2.326,0.7902,3.7105,1793.3576,3627.6323,1908.3871,1644.4775,82.3918274918673,1670.0772,4.39412902805293,1493.0207,1490.6205,1532.1592,94.9099705926702,178.171468023179,1.21273776488407,1.00857561435571,1.19102076161837,53
"o_F",1.7,3.7,6.39,1.53,92,0.6892,-0.61388,-0.627,0.4206,0.77766,-0.54771,1.30308,-1.0476,1.32537,-2.4751,-3.516,-0.6262,4.3451,-2.2122,0.408,3.7175,1796.7598,3626.7783,1908.1089,1662.7413,82.5079913807537,1691.5703,7.20956961408884,1482.041,1492.605,1532.9636,88.1303608982062,177.2254716157,1.21217448997535,1.00897737574239,1.19111263859763,49
"o_I",1.81,5.23,6.39,1.46,97,0.69053,-0.62091,-0.62534,0.41816,0.77741,-0.54733,1.31144,-1.0435,1.32474,-1.5387,-3.8947,-0.8165,4.2665,-2.2934,0.8481,3.4963,1791.4226,3626.1165,1908.4329,1635.3182,85.4282981628892,1661.2448,1.0269580708708,1493.2603,1491.5336,1531.2265,97.2478458503642,178.451355070401,1.21297936867945,1.0086430642135,1.19107860916608,63
"o_Naph",1.7,5.61,6.43,1.75,91,0.69061,-0.62027,-0.62989,0.42155,0.77891,-0.54879,1.31088,-1.05144,1.3277,-1.5845,0.5274,-1.1585,2.0325,-1.2697,-0.3871,1.5392,1790.1159,3593.5291,1907.4736,1703.9625,89.9077443163371,1660.6569,6.86860849457845,1468.8182,1492.4997,1533.49,65.7679814346406,175.014149773385,1.2131560565492,1.01092617413835,1.19120344826944,84
"o_nitro",1.78,4.75,6.4,2.37,82,0.68957,-0.62474,-0.62392,0.43666,0.77601,-0.54072,1.31431,-1.06058,1.31673,-4.0035,-5.132,-0.8527,6.5645,-2.9344,2.8223,5.1494,1786.5882,3616.4226,1913.336,1648.084,79.2119823352636,1699.0861,7.18902035154896,1494.1994,1490.4179,1532.5745,107.796347933237,175.973550646353,1.21434006416531,1.01003305443485,1.18992891328306,23
"p_azide",1.7,3.59,8.67,6.97,96,0.68529,-0.62089,-0.6249,0.42323,0.77825,-0.55007,1.30618,-1.04813,1.32832,-2.3312,0.8097,-1.2481,2.7655,-1.3968,0.6471,2.2974,1788.1528,3618.323,1906.0355,1646.8614,83.815197947356,1684.234,6.25382805813961,1462.3996,1492.6098,1534.5923,86.2602651264564,174.05842788149,1.21285183507426,1.00941621911132,1.19151127999948,66
"p_boc",2.15,4.25,12.12,8.19,140,0.68538,-0.62416,-0.62548,0.42461,0.77851,-0.55103,1.30954,-1.05009,1.32954,-0.7875,-2.465,-1.2387,2.8689,-0.978,-2.6211,0.6357,1785.1198,3619.1006,1905.6507,1655.5439,87.6751501555694,1691.406,2.5646806201213,1460.481,1491.9245,1533.6008,83.484983223538,173.487454172261,1.21346766973455,1.00938712362354,1.191615995551,33
"p_Br",1.83,3.14,8.13,4.14,90,0.68543,-0.61952,-0.6243,0.4227,0.77782,-0.54898,1.30495,-1.047,1.3268,-2.4295,1.1407,-1.1402,2.9161,-1.3662,1.0381,2.3579,1788.8295,3616.5115,1906.4005,1644.2037,88.3967333124242,1669.639,1.50557141510664,1464.2291,1491.5894,1533.263,86.0170746271312,173.835392785555,1.21264635593317,1.00939077849711,1.19136820943569,79
"p_Cl",1.7,3.14,7.82,4.15,93,0.68534,-0.61988,-0.62437,0.42264,0.77774,-0.54899,1.30522,-1.04701,1.32673,-2.4793,0.9635,-1.107,2.8811,-1.3774,0.9376,2.3504,1787.5474,3620.7232,1906.7093,1646.0482,89.3484620163812,1674.5412,0.839287841623607,1462.494,1490.5649,1533.7311,85.9763897912904,173.545527665279,1.21270806051127,1.00929460923409,1.19135829595298,75
"p_CN",1.7,3.14,8.57,4.14,92,0.68585,-0.6148,-0.62302,0.42101,0.77766,-0.5491,1.30065,-1.04403,1.32676,-2.4472,4.0436,-0.8193,4.797,-1.4083,4.109,2.0357,1791.1885,3620.1283,1906.2725,1637.3418,89.9196518805571,1687.1096,0.67847198119687,1464.6031,1490.7533,1534.1235,86.7880563224194,173.383645820637,1.21179978797201,1.00921955138166,1.19144579452193,53
"p_F",1.7,3.14,6.96,1.67,91,0.68485,-0.62082,-0.62485,0.423,0.77799,-0.54947,1.30567,-1.04785,1.32746,-2.4458,0.9397,-1.194,2.8793,-1.4085,0.7925,2.3829,1787.589,3618.6399,1906.3585,1669.1287,88.4979079258428,1688.3642,1.659354985139,1462.6229,1491.4864,1533.3823,85.2669421546848,173.781996798717,1.21288534247801,1.00935247289983,1.19142814637896,59
"p_I",2.02,3.15,8.53,4.14,101,0.68564,-0.61951,-0.62442,0.42299,0.7779,-0.54907,1.30515,-1.04741,1.32697,-2.448,0.9905,-1.0735,2.8507,-1.3364,0.8272,2.3783,1787.9717,3615.0749,1906.7882,1639.3773,88.2477137786918,1665.0231,1.27244213388076,1463.0572,1492.0891,1533.1118,83.7886643801741,173.847346547847,1.21265269810404,1.00941999161152,1.19137178021472,85
"p_Me",1.81,3.15,7.32,4.13,88,0.68607,-0.62359,-0.62582,0.42501,0.77838,-0.54985,1.30966,-1.05083,1.32823,-2.4149,-1.0556,-1.4034,2.986,-1.3688,-1.3057,2.3103,1785.8322,3616.3239,1906.3758,1647.3646,89.6175160129502,1691.4621,0.708273890613379,1461.9026,1489.9938,1532.8421,84.1569557206471,174.220238652225,1.21335118489496,1.00962406211718,1.19141652534536,58
"p_nitro",1.7,3.14,7.64,1.67,89,0.68603,-0.61373,-0.6228,0.42069,0.77765,-0.54899,1.29976,-1.04349,1.32664,-2.3991,4.2158,-0.8396,4.9228,-1.3712,4.2079,2.1556,1792.7772,3621.7552,1905.7905,1653.3112,88.2682280067393,1675.8902,0.601917798451834,1467.793,1491.6423,1534.2245,86.9388344389648,173.759003435964,1.21158499013895,1.00925857100795,1.19145823614972,47
"p_OEt",1.7,3.15,9.5,4.13,93,0.68517,-0.62492,-0.62588,0.42476,0.77854,-0.55076,1.31009,-1.05064,1.3293,-1.2834,-1.6939,-1.3798,2.5337,-1.2138,-1.8075,1.296,1785.2798,3619.0223,1906.2023,1650.1612,81.2261401643698,1691.4461,8.59473824669889,1460.5182,1491.542,1532.9548,87.0628064692406,173.742777899974,1.21357472488306,1.0094914518593,1.1915411789527,55
"p_OMe",1.7,3.16,8.45,4.13,93,0.68519,-0.62462,-0.62593,0.42475,0.77868,-0.55095,1.30981,-1.05068,1.32963,-1.2112,-1.3243,-1.3894,2.2696,-1.2584,-1.486,1.1659,1785.1559,3613.797,1905.984,1651.8403,82.0395760449831,1691.4147,8.00363776014597,1460.2419,1490.7263,1533.4259,86.1766597553241,174.074669027274,1.21352708068382,1.00955258656248,1.19156902441864,57
"p_Ph",2.02,3.28,10.68,8.39,118,0.68614,-0.62249,-0.62506,0.42442,0.77784,-0.54857,1.30863,-1.04948,1.32641,-2.3988,-0.9472,-1.3361,2.9045,-1.3007,-1.0799,2.3618,1785.6305,3617.234,1907.039,1633.3527,88.7943693337097,1688.5397,1.04639507548095,1462.8962,1490.8564,1533.088,86.5296506997608,174.079624171419,1.21315545809018,1.0095670547824,1.19125872870926,79
"p_SCF3",1.86,3.83,9.06,5.89,148,0.68626,-0.61674,-0.62409,0.42191,0.77798,-0.54958,1.303,-1.046,1.32756,-2.3516,2.0496,0.065,3.1201,-0.2321,2.0674,2.3253,1790.1015,3620.8654,1906.122,1636.4049,88.8760980189377,1672.9366,1.35758335070469,1464.0385,1491.2898,1534.0728,86.7095376554748,174.090193712878,1.2121033339427,1.00935145157373,1.1914780675451,89
"p_SMe",1.7,3.33,8.68,6.22,118,0.68559,-0.62268,-0.626,0.4244,0.77802,-0.54859,1.30827,-1.0504,1.32661,-3.6914,-0.5438,-1.3385,3.964,-1.3882,-1.0087,3.5734,1786.771,3613.1192,1907.1632,1631.6938,84.7171002518896,1678.141,5.0688622807741,1460.1103,1492.126,1532.7299,83.0115812192426,174.581395245745,1.21321020901821,1.00970683859574,1.19123888315736,88
"p_tfm",2.12,3.14,7.67,4.14,71,0.68586,-0.61712,-0.62367,0.42205,0.77782,-0.54914,1.30298,-1.04572,1.32696,-2.3389,2.315,-0.9598,3.428,-1.3302,2.2696,2.1978,1790.3594,3617.8607,1906.0351,1657.0172,86.5383124255361,1695.78,2.13347692857484,1465.9012,1492.1751,1533.7244,86.1062560538368,173.801724572795,1.21222308447043,1.00937080771191,1.19143296336261,78
"penta_F",1.7,3.74,6.98,4.23,91,0.68821,-0.60645,-0.62338,0.41366,0.77771,-0.55046,1.29466,-1.03704,1.32817,-1.9574,0.9949,-1.5388,2.6812,-1.1381,1.4121,1.9748,1801.0726,3618.6455,1905.3843,1705.5195,86.495911213139,1721.6847,3.72021630260566,1459.413,1491.575,1534.1017,109.377668081905,177.167633984853,1.21008664976273,1.00902202759702,1.19172935070258,40
