"formula","R.sq","Q.sq","MAE","Model"
"`output` ~ `NPA_18` + `dip_x_1` + `-2-18-` + `Dist(27, 29)`",0.672294939097764,0.619062492904722,8.81253493920701,1
"`output` ~ `NPA_18` + `NPA_29` + `dip_x_1` + `-2-18-`",0.671784485649119,0.618371545013148,8.97385309643786,2
"`output` ~ `NPA_18` + `diff_NBO_27_29` + `dip_x_1` + `-2-18-`",0.664543776139479,0.602046605071648,9.40095193492493,3
"`output` ~ `NPA_18` + `dip_x_1` + `-2-18-` + `-27-29-`",0.65598694523662,0.593261383626125,9.20713069001619,4
"`output` ~ `NPA_2` + `diff_NBO_2_18` + `dip_x_1` + `Dihedral(1_2_19_27)`",0.676185978791053,0.589880104319736,9.92580382356131,5
"`output` ~ `NPA_2` + `NPA_18` + `dip_x_1` + `Dihedral(1_2_19_27)`",0.676185978791051,0.589880104319733,9.9258038235613,6
"`output` ~ `NPA_18` + `diff_NBO_2_18` + `dip_x_1` + `Dihedral(1_2_19_27)`",0.676185978791049,0.589880104319731,9.92580382356128,7
"`output` ~ `dip_x_1` + `dip_y_2` + `-2-18-` + `Dist(27, 29)`",0.65618611967922,0.580488367984557,9.72526996210742,8
"`output` ~ `B1_B5_angle_4_7` + `dip_x_1` + `-2-18-` + `Dist(27, 29)`",0.670190784587284,0.577860553443667,10.1084171488382,9
"`output` ~ `NPA_3` + `NPA_18` + `dip_x_1` + `-2-18-`",0.66975046525205,0.5777651360581,10.2382820075677,10
"`output` ~ `NPA_18` + `dip_x_1` + `-1-3-` + `-2-18-`",0.659835950845725,0.576588775865676,10.3288305579876,11
"`output` ~ `B1_B5_angle_4_7` + `NPA_18` + `dip_x_1` + `Dihedral(1_2_19_27)`",0.671089508913168,0.576462116858625,9.90251075909665,12
"`output` ~ `NPA_18` + `dip_x_1` + `-25V26-` + `Dihedral(1_2_19_27)`",0.658931839105493,0.57385157819556,9.83407476572274,13
"`output` ~ `dip_x_1` + `-2-18-` + `-27-29-` + `Dist(27, 29)`",0.658918452178047,0.568061368506024,10.2628216726527,14
"`output` ~ `B5_4_7` + `dip_x_1` + `-2-18-` + `Dist(27, 29)`",0.665975618488416,0.568041670322112,9.34770893477325,15
